ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: _klb_single_video_input","Meta: _klb_product_percentage_check","Meta: _klb_product_percentage_type","Meta: _klb_product_percentage_bg_color","Meta: _klb_product_percentage_text_color","Meta: _klb_product_badge_text","Meta: _klb_product_badge_type","Meta: _klb_product_badge_bg_color","Meta: _klb_product_badge_text_color","Meta: _product_360_image_gallery","Meta: fynode_post_views_count","Meta: klb_product_highlights","Meta: klb_product_specification","Meta: klb_delivery_specification","Meta: rank_math_analytic_object_id","Meta: rank_math_internal_links_processed","Meta: _judgeme_api_registered","Meta: fb_product_item_id","Meta: fb_brand","Meta: fb_mpn","Meta: fb_size","Meta: fb_color","Meta: fb_material","Meta: fb_pattern","Meta: fb_age_group","Meta: fb_gender","Meta: fb_product_condition","Meta: fb_product_group_id","Meta: klbwl_count","Meta: klbwl_add","Meta: _wc_facebook_sync_enabled_v2","Meta: fb_visibility","Meta: _shopify_product_id","Meta: _shopify_variation_id","Meta: _wp_old_date","Meta: _last_change_time","Meta: rank_math_seo_score","Meta: rank_math_primary_product_brand","Meta: rank_math_primary_product_cat","Meta: rank_math_primary_fb_product_set","Meta: _wc_facebook_sync_enabled","Meta: fb_product_description","Meta: fb_rich_text_description","Meta: _wc_facebook_product_image_source","Meta: fb_product_image","Meta: fb_product_price","Meta: klbwl_remove","Meta: _wc_facebook_product_video_source","Meta: fb_product_images","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wc_facebook_google_product_category","Meta: _wp_desired_post_slug"
7210,variation,,,"UMA Footwear Park Lifestyle Sd 'Putty Cream' - 41",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,159.00,249.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/c166467cfe374ba1b210f3b8368f2d74.jpg,,,8575707414685-puma-park-white-navy-grey,,,,,,0,,"Shoe size",41,,0,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,46484367474845,2025-02-12,1769502452,,,,,,,,,,,,,,,,,
7211,variation,,,"UMA Footwear Park Lifestyle Sd 'Putty Cream' - 42",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,159.00,249.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/c166467cfe374ba1b210f3b8368f2d74.jpg,,,8575707414685-puma-park-white-navy-grey,,,,,,0,,"Shoe size",42,,0,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,46484367507613,2025-02-12,1769502452,,,,,,,,,,,,,,,,,
7212,variation,,,"UMA Footwear Park Lifestyle Sd 'Putty Cream' - 43",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,159.00,249.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/c166467cfe374ba1b210f3b8368f2d74.jpg,,,8575707414685-puma-park-white-navy-grey,,,,,,0,,"Shoe size",43,,0,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,46484367540381,2025-02-12,1769502452,,,,,,,,,,,,,,,,,
7213,variation,,,"UMA Footwear Park Lifestyle Sd 'Putty Cream' - 44",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,159.00,249.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/c166467cfe374ba1b210f3b8368f2d74.jpg,,,8575707414685-puma-park-white-navy-grey,,,,,,0,,"Shoe size",44,,0,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,46484367573149,2025-02-12,1769502452,,,,,,,,,,,,,,,,,
7214,variation,,,"UMA Footwear Park Lifestyle Sd 'Putty Cream' - 45",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,159.00,249.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/c166467cfe374ba1b210f3b8368f2d74.jpg,,,8575707414685-puma-park-white-navy-grey,,,,,,0,,"Shoe size",45,,0,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,46484367605917,2025-02-12,1769502452,,,,,,,,,,,,,,,,,
10087,variation,,,"Asics Running Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,1,,Size,,,1,,,,,,,,,,,,,,,,,,9582165358502947,,,,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10088,variation,,,"Asics Running Black - 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,2,,Size,40,,1,,,,,,,,,,,,,,,,,,9963041587058023,,,40,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10089,variation,,,"Asics Running Black - 41",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,3,,Size,41,,1,,,,,,,,,,,,,,,,,,9478075585582494,,,41,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10090,variation,,,"Asics Running Black - 42",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,4,,Size,42,,1,,,,,,,,,,,,,,,,,,9698629200156506,,,42,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10091,variation,,,"Asics Running Black - 43",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,5,,Size,43,,1,,,,,,,,,,,,,,,,,,9552085604834277,,,43,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10092,variation,,,"Asics Running Black - 44",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,6,,Size,44,,1,,,,,,,,,,,,,,,,,,28447861374860016,,,44,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10093,variation,,,"Asics Running Black - 45",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.35PM.jpg,,,8575707250845-asics-running-black,,,,,,7,,Size,45,,1,,,,,,,,,,,,,,,,,,9476407879057370,,,45,,,,,,,,,,,yes,,,2026-01-27,1770281773,,,,,yes,,,product,,,,,,,,,
10123,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,1,,Size,,,1,,,,,,,,,,,,,,,,,,9987846217909330,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10124,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,2,,Size,,,1,,,,,,,,,,,,,,,,,,28874763498804100,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10125,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,3,,Size,,,1,,,,,,,,,,,,,,,,,,9629893577050454,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10126,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,4,,Size,,,1,,,,,,,,,,,,,,,,,,9277713202314712,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10127,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,5,,Size,,,1,,,,,,,,,,,,,,,,,,8901598099962561,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10128,variation,,,"Asics Running White Shoes",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,189,999,,,,https://desertsdeals.com/wp-content/uploads/2025/02/WhatsAppImage2024-12-16at3.18.36PM.jpg,,,8575707316381-asics-running-white-shoes,,,,,,6,,Size,,,1,,,,,,,,,,,,,,,,,,24041420635448020,,,,,,,,,,,,,,yes,,,2026-01-27,1770281769,,,,,yes,,,product,,,,,,,,,
10203,variable,8575711740061-new-balance-9060-violet-noir-1,,"New Balance 1000 'White Blue'",1,0,visible,"The <strong data-start=""4"" data-end=""24"">New Balance 1000</strong> features a breathable mesh upper, <strong data-start=""59"" data-end=""80"">ABZORB cushioning</strong>, and a durable rubber outsole, blending retro-futuristic design with comfort and support.","<p style=""text-align: center"">Discover ultimate comfort and style with the New Balance 1000 Collection at Desert Deal. Renowned for its superior craftsmanship, the New Balance 1000 series is designed to support every step with precision and care. From sporty running shoes to casual lifestyle sneakers, this collection offers a perfect blend of innovation and timeless design. Featuring premium materials, advanced cushioning, and sleek silhouettes, New Balance 1000 footwear ensures comfort and durability for all occasions. Shop now at Desert Deal and experience the perfect fit with authentic New Balance 1000 shoes!</p>\n&nbsp;",,,taxable,,1,,,0,1,,,,,1,,,,"All Shoes, New Balance",,"Shipping within 3 days","https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp, https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_03_i-1.webp, https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp, https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_05_i.webp, https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_04_i-1.webp",,,,,,,,,0,,Size,"40, 41, 42, 43, 44, 45",1,1,,,,,,,,,,,185,"<p data-start=""488"" data-end=""511""><strong data-start=""488"" data-end=""511"">Key Specifications:</strong></p>
<ul data-start=""513"" data-end=""1235"">
<li data-start=""513"" data-end=""604"">
<p data-start=""515"" data-end=""604""><strong data-start=""515"" data-end=""524"">Upper</strong>: Mesh underlays with synthetic overlays for enhanced breathability and support.</p>
</li>
<li data-start=""606"" data-end=""789"">
<p data-start=""608"" data-end=""789""><strong data-start=""608"" data-end=""622"">Cushioning</strong>: ABZORB cushioning in the heel and forefoot, combined with a polyurethane midsole, offers superior shock absorption and comfort.</p>
</li>
<li data-start=""791"" data-end=""896"">
<p data-start=""793"" data-end=""896""><strong data-start=""793"" data-end=""804"">Outsole</strong>: Durable rubber outsole with a Stability Web midfoot shank for added support and stability.</p>
</li>
<li data-start=""898"" data-end=""1139"">
<p data-start=""900"" data-end=""1139""><strong data-start=""900"" data-end=""910"">Design</strong>: Retro-inspired with sculpted midsole details, embroidered accents, and a rubberized 'N' logo featuring a transparent outline. Reflective elements enhance visibility in low-light conditions.</p>
</li>
<li data-start=""1141"" data-end=""1235"">
<p data-start=""1143"" data-end=""1235""><strong data-start=""1143"" data-end=""1150"">Fit</strong>: External lacing structure with nylon eyelets ensures a secure and customizable fit.</p>
</li>
</ul>
<p data-start=""1237"" data-end=""1451"">Weighing approximately 371.4 grams (13.1 oz), the New Balance 1000 offers a balance of style and functionality, making it suitable for both casual wear and athletic activities.</p>
","<p data-start=""1237"" data-end=""1451"">
<p data-start=""1237"" data-end=""1451"">
<p data-start=""1237"" data-end=""1451""><strong><span data-spm-anchor-id=""a2g0o.detail.1000023.i4.106amlk4mlk4Yz""><img src=""https://ae01.alicdn.com/kf/S068a201025cd4c50abbb29758e56f26cl.jpg"" /></span></strong></p>
","<p>Delivery With in 24 Hours</p>
",,1,1,,,,,,,,,,,8423884927714385,,,yes,yes,8575711740061,,,1769502451,15,0,0,0,,,,,,,,,,,,,
10204,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,2,,Size,,,1,,,,,,,,,,,,,,,,,,9555759424475011,,,,,,,,,,,,,,yes,,46484396376221,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10205,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,3,,Size,,,1,,,,,,,,,,,,,,,,,,9221751564586254,,,,,,,,,,,,,,yes,,46484396408989,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10206,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,4,,Size,,,1,,,,,,,,,,,,,,,,,,9394337144015797,,,,,,,,,,,,,,yes,,46484396441757,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10207,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,5,,Size,,,1,,,,,,,,,,,,,,,,,,7807114776079938,,,,,,,,,,,,,,yes,,46484396474525,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10208,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,6,,Size,,,1,,,,,,,,,,,,,,,,,,8937972052997250,,,,,,,,,,,,,,yes,,46484396507293,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10209,variation,,,"New Balance 1000 'White Blue'",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,199,689,,,,https://desertsdeals.com/wp-content/uploads/2025/02/m1000wa_nb_02_i.webp,,,8575711740061-new-balance-9060-violet-noir-1,,,,,,1,,Size,,,1,,,,,,,,,,,,,,,,,,9035026209898855,,,,,,,,,,,,,,yes,,46484396540061,2025-02-18,1769502451,,,,,yes,,,product,,,,,,,,,
10249,variable,8575711740061-new-balance-9060-violet-noir-1-1,,"New Balance Unisex Sport Lifestyle",1,0,visible,"The <strong data-start=""4"" data-end=""24"">New Balance 1000</strong> features a breathable mesh upper, <strong data-start=""59"" data-end=""80"">ABZORB cushioning</strong>, and a durable rubber outsole, blending retro-futuristic design with comfort and support.","<p style=""text-align: center"">Discover ultimate comfort and style with the New Balance 1000 Collection at Desert Deal. Renowned for its superior craftsmanship, the New Balance 1000 series is designed to support every step with precision and care. From sporty running shoes to casual lifestyle sneakers, this collection offers a perfect blend of innovation and timeless design. Featuring premium materials, advanced cushioning, and sleek silhouettes, New Balance 1000 footwear ensures comfort and durability for all occasions. Shop now at Desert Deal and experience the perfect fit with authentic New Balance 1000 shoes!</p>\n&nbsp;",,,taxable,,1,,,0,1,,,,,1,,,,"All Shoes, New Balance",,"Shipping within 3 days","https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_4-1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_7-1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_9-1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1-1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_11-1.jpg",,,,,,,,,0,,Size,"40, 41, 42, 43, 44, 45",1,1,,,,,,,,,,,160,"<p data-start=""117"" data-end=""160""><strong data-start=""117"" data-end=""158"">Key Specifications – New Balance 9060</strong></p>
<ul data-start=""162"" data-end=""866"">
<li data-start=""162"" data-end=""263""><strong data-start=""164"" data-end=""174"">Upper:</strong> Mesh underlays with synthetic overlays, ensuring breathability and structured support.</li>
<li data-start=""264"" data-end=""411""><strong data-start=""266"" data-end=""281"">Cushioning:</strong> ABZORB cushioning in the heel and forefoot, paired with a dual-density midsole, delivers superior shock absorption and comfort.</li>
<li data-start=""412"" data-end=""520""><strong data-start=""414"" data-end=""426"">Outsole:</strong> Thick rubber outsole with a sculpted wavy tread pattern for optimal traction and stability.</li>
<li data-start=""521"" data-end=""773""><strong data-start=""523"" data-end=""534"">Design:</strong> Futuristic reinterpretation of classic New Balance elements, featuring exaggerated midsole proportions, suede overlays, and a modernized ‘N’ logo with a translucent outline. Reflective accents enhance visibility in low-light conditions.</li>
<li data-start=""774"" data-end=""866""><strong data-start=""776"" data-end=""784"">Fit:</strong> External lacing system with reinforced eyelets for a secure and adjustable fit.</li>
</ul>
<p data-start=""868"" data-end=""1056"">Weighing approximately <strong data-start=""891"" data-end=""916"">371.4 grams (13.1 oz)</strong>, the <strong data-start=""922"" data-end=""942"">New Balance 9060</strong> merges retro-futuristic aesthetics with advanced comfort, making it ideal for both streetwear and all-day wear.</p>
","<p data-start=""1237"" data-end=""1451""><strong><span data-spm-anchor-id=""a2g0o.detail.1000023.i4.106amlk4mlk4Yz""><img src=""https://ae01.alicdn.com/kf/S068a201025cd4c50abbb29758e56f26cl.jpg"" /></span></strong></p>
","<p>Delivery With in 24 Hours</p>
",,1,1,,,,,,,,,,,9274216885976636,,,yes,yes,8575711740061,,,1769502451,10,0,0,0,,,,,,,,,,,,,
10250,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,499,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,399,,Size,,,1,,,,,,,,,,,,,,,,,,8972930006137565,,,,,,,,,,,,,,yes,,46484396540061,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10251,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,2,,Size,,,1,,,,,,,,,,,,,,,,,,9221079678007743,,,,,,,,,,,,,,yes,,46484396376221,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10252,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,3,,Size,,,1,,,,,,,,,,,,,,,,,,9119430801481679,,,,,,,,,,,,,,yes,,46484396408989,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10253,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,4,,Size,,,1,,,,,,,,,,,,,,,,,,9546199002097815,,,,,,,,,,,,,,yes,,46484396441757,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10254,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,5,,Size,,,1,,,,,,,,,,,,,,,,,,9154287514646936,,,,,,,,,,,,,,yes,,46484396474525,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10255,variation,,,"New Balance Unisex Sport Lifestyle",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/U9060EEF_1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1,,,,,,6,,Size,,,1,,,,,,,,,,,,,,,,,,9645258658825848,,,,,,,,,,,,,,yes,,46484396507293,2025-02-19,1769502451,,,,,yes,,,product,,,,,,,,,
10267,variable,8575711740061-new-balance-9060-violet-noir-1-1-1,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,"The <strong data-start=""4"" data-end=""24"">New Balance 1000</strong> features a breathable mesh upper, <strong data-start=""59"" data-end=""80"">ABZORB cushioning</strong>, and a durable rubber outsole, blending retro-futuristic design with comfort and support.","<p style=""text-align: center"">Discover ultimate comfort and style with the New Balance 1000 Collection at Desert Deal. Renowned for its superior craftsmanship, the New Balance 1000 series is designed to support every step with precision and care. From sporty running shoes to casual lifestyle sneakers, this collection offers a perfect blend of innovation and timeless design. Featuring premium materials, advanced cushioning, and sleek silhouettes, New Balance 1000 footwear ensures comfort and durability for all occasions. Shop now at Desert Deal and experience the perfect fit with authentic New Balance 1000 shoes!</p>\n&nbsp;",,,taxable,,1,,,0,1,,,,,1,,,,"All Shoes, New Balance",,"Shipping within 3 days","https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/e21bfaeaf1134fd4886f633431fe3b83.webp, https://desertsdeals.com/wp-content/uploads/2025/02/3f12592e54e0477e84997a15407e6244.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/9cffd15e51454aaea78d04d6de4ef6d1.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/46e6f4ff76e248cfadc2a44cd0ad6bb5.jpg, https://desertsdeals.com/wp-content/uploads/2025/02/c5ed62a0afc846fa9f09818bc35db171.jpg",,,,,,,,,0,,Size,"40, 41, 42, 43, 44, 45",1,1,,,,,,,,,,,177,"<p data-start=""117"" data-end=""160""><strong data-start=""117"" data-end=""158"">Key Specifications – New Balance 9060</strong></p>
<ul data-start=""162"" data-end=""866"">
<li data-start=""162"" data-end=""263""><strong data-start=""164"" data-end=""174"">Upper:</strong> Mesh underlays with synthetic overlays, ensuring breathability and structured support.</li>
<li data-start=""264"" data-end=""411""><strong data-start=""266"" data-end=""281"">Cushioning:</strong> ABZORB cushioning in the heel and forefoot, paired with a dual-density midsole, delivers superior shock absorption and comfort.</li>
<li data-start=""412"" data-end=""520""><strong data-start=""414"" data-end=""426"">Outsole:</strong> Thick rubber outsole with a sculpted wavy tread pattern for optimal traction and stability.</li>
<li data-start=""521"" data-end=""773""><strong data-start=""523"" data-end=""534"">Design:</strong> Futuristic reinterpretation of classic New Balance elements, featuring exaggerated midsole proportions, suede overlays, and a modernized ‘N’ logo with a translucent outline. Reflective accents enhance visibility in low-light conditions.</li>
<li data-start=""774"" data-end=""866""><strong data-start=""776"" data-end=""784"">Fit:</strong> External lacing system with reinforced eyelets for a secure and adjustable fit.</li>
</ul>
<p data-start=""868"" data-end=""1056"">Weighing approximately <strong data-start=""891"" data-end=""916"">371.4 grams (13.1 oz)</strong>, the <strong data-start=""922"" data-end=""942"">New Balance 9060</strong> merges retro-futuristic aesthetics with advanced comfort, making it ideal for both streetwear and all-day wear.</p>
","<p data-start=""1237"" data-end=""1451""><strong><span data-spm-anchor-id=""a2g0o.detail.1000023.i4.106amlk4mlk4Yz""><img src=""https://ae01.alicdn.com/kf/S068a201025cd4c50abbb29758e56f26cl.jpg"" /></span></strong></p>
","<p>Delivery With in 24 Hours</p>
",,1,1,,,,,,,,,,,8955733657882912,1,1765482764,yes,yes,8575711740061,,,1769502406,7,0,0,0,,,,,,,,,,,,,
10268,variation,,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1-1,,,,,,2,,Size,,,1,,,,,,,,,,,,,,,,,,9412759288805792,,,,,,,,,,,,,,yes,,46484396376221,2025-02-19,1769502406,,,,,yes,,,product,,,,,,,,,
10269,variation,,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1-1,,,,,,3,,Size,,,1,,,,,,,,,,,,,,,,,,9293398030748061,,,,,,,,,,,,,,yes,,46484396408989,2025-02-19,1769502406,,,,,yes,,,product,,,,,,,,,
10270,variation,,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1-1,,,,,,4,,Size,,,1,,,,,,,,,,,,,,,,,,9380435508669871,,,,,,,,,,,,,,yes,,46484396441757,2025-02-19,1769502406,,,,,yes,,,product,,,,,,,,,
10271,variation,,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1-1,,,,,,5,,Size,,,1,,,,,,,,,,,,,,,,,,8983570148438666,,,,,,,,,,,,,,yes,,46484396474525,2025-02-19,1769502406,,,,,yes,,,product,,,,,,,,,
10272,variation,,,"New Balance 9060 Driftwood Stone Pink Sea Salt Standard",1,0,visible,,,,,taxable,parent,1,,,0,1,,,,,0,,149,399.00,,,,https://desertsdeals.com/wp-content/uploads/2025/02/574363893-1.jpg,,,8575711740061-new-balance-9060-violet-noir-1-1-1,,,,,,6,,Size,,,1,,,,,,,,,,,,,,,,,,9422251777837583,,,,,,,,,,,,,,yes,,46484396507293,2025-02-19,1769502406,,,,,yes,,,product,,,,,,,,,
